espera_carga,dt_espera_carga,espera_descarga,dt_espera_descarga,procesados,dt_procesados,estancia,dt_estancia,porcent_ocio,dt_porcent_ocio
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
0.087581,0.058887,0.052635,0.030859,75.300003,6.684124,6.801630,0.850604,69.653732,6.637992
